area_sqft,bedrooms,bathrooms,age_years,floor,total_floors,parking,city_tier,property_type,furnishing,price_inr
2421.0,2,3,39,2,11,1,tier1,apartment,semi,9703051.0
3866.0,3,2,33,12,21,2,tier3,independent_house,unfurnished,13704020.0
1956.0,3,4,34,3,7,3,tier1,apartment,semi,11255668.0
486.0,4,3,6,11,17,3,tier1,apartment,semi,3562788.0
4028.0,4,3,31,13,27,2,tier1,studio,fully,18142102.0
1525.0,5,4,10,1,9,3,tier1,independent_house,semi,15641672.0
3568.0,1,2,23,4,11,3,tier2,apartment,fully,15501635.0
3527.0,3,3,19,6,18,2,tier2,independent_house,semi,16629032.0
2557.0,4,5,10,19,23,3,tier1,villa,unfurnished,25000000.0
760.0,3,2,40,4,8,0,tier2,apartment,unfurnished,2150480.0
4295.0,4,3,35,19,30,0,metro,apartment,unfurnished,25000000.0
3191.0,4,3,23,11,23,1,metro,apartment,unfurnished,25000000.0
2139.0,2,2,0,19,25,0,tier2,villa,unfurnished,12210198.0
3900.0,1,1,7,17,30,1,tier3,apartment,unfurnished,9042867.0
3631.0,5,5,9,6,12,0,metro,villa,semi,25000000.0
3517.0,5,5,39,11,21,3,metro,apartment,semi,25000000.0
1088.0,5,4,16,15,16,2,tier1,studio,unfurnished,5376207.0
2994.0,2,2,1,1,11,0,tier2,villa,semi,24159935.0
1571.0,2,2,24,13,16,2,metro,independent_house,unfurnished,14781150.0
721.0,2,3,38,9,13,2,tier1,apartment,semi,3684907.0
1786.0,1,1,22,0,12,1,tier2,villa,semi,10882105.0
826.0,1,1,18,18,21,3,tier1,independent_house,unfurnished,6287289.0
833.0,2,1,7,5,12,3,metro,apartment,unfurnished,7124342.0
3380.0,5,5,36,18,30,3,metro,apartment,fully,25000000.0
2457.0,2,3,4,4,18,0,tier1,apartment,semi,14132918.0
2031.0,3,3,38,11,18,1,tier1,apartment,semi,8920323.0
1188.0,3,2,9,7,9,3,tier3,apartment,unfurnished,3555528.0
3560.0,2,1,5,18,23,1,tier2,apartment,unfurnished,14594164.0
3000.0,5,4,14,20,29,1,tier2,apartment,unfurnished,12273349.0
2800.0,1,2,0,16,21,1,tier3,villa,fully,14940037.0
1179.0,5,4,0,17,28,1,tier1,apartment,unfurnished,7985515.0
906.0,4,4,7,16,30,2,tier1,apartment,unfurnished,5428891.0
906.0,2,2,28,6,15,0,tier3,independent_house,fully,2965424.0
502.0,4,3,33,19,28,3,metro,apartment,semi,4145973.0
4373.0,3,4,10,11,19,2,tier2,apartment,unfurnished,16907606.0
1907.0,5,5,26,7,10,0,tier2,apartment,semi,7673326.0
3098.0,1,2,14,4,13,3,metro,apartment,semi,25000000.0
4427.0,1,2,17,14,28,2,tier1,villa,fully,25000000.0
4239.0,3,4,13,5,15,1,metro,apartment,unfurnished,25000000.0
1714.0,5,5,36,13,24,1,metro,apartment,fully,11694250.0
2408.0,1,1,20,1,14,2,tier1,studio,unfurnished,9395540.0
2298.0,4,5,20,13,19,0,tier1,studio,fully,9581419.0
536.0,5,5,35,13,18,2,tier2,apartment,fully,2363317.0
3550.0,3,2,26,11,25,2,tier3,apartment,fully,9794194.0
2754.0,5,5,6,13,20,1,tier2,villa,fully,21937824.0
1922.0,4,4,7,20,30,1,tier1,independent_house,semi,19236648.0
2689.0,2,1,13,17,26,2,tier1,independent_house,unfurnished,19025602.0
3415.0,5,5,4,9,11,2,tier1,apartment,unfurnished,22017068.0
461.0,4,5,28,18,23,1,metro,apartment,unfurnished,2813616.0
3048.0,1,1,20,20,25,3,tier3,apartment,semi,8901162.0
3931.0,3,3,1,3,6,3,tier1,independent_house,unfurnished,25000000.0
3378.0,4,5,16,7,18,1,metro,independent_house,semi,25000000.0
2941.0,5,5,34,15,29,2,tier2,apartment,semi,10600326.0
771.0,4,5,37,10,24,3,tier1,villa,fully,7071979.0
3453.0,3,3,39,2,5,0,metro,apartment,semi,21244750.0
3477.0,2,1,37,9,16,2,metro,independent_house,fully,25000000.0
2425.0,1,2,24,7,11,3,tier2,studio,semi,6871552.0
2788.0,1,1,38,15,16,0,tier2,villa,fully,14783559.0
2935.0,4,3,39,10,19,1,metro,apartment,fully,19750178.0
896.0,5,5,26,2,15,3,tier3,villa,unfurnished,3876183.0
1455.0,1,2,16,1,3,3,tier3,apartment,unfurnished,3366821.0
3648.0,4,5,39,6,15,3,tier2,independent_house,fully,18369650.0
4392.0,3,4,17,3,4,2,metro,apartment,semi,25000000.0
1507.0,1,1,6,18,30,0,metro,independent_house,fully,17284197.0
2042.0,2,3,4,5,6,0,tier3,apartment,fully,6021215.0
4152.0,2,2,23,13,20,3,tier1,apartment,semi,25000000.0
1065.0,4,3,1,2,4,2,tier2,apartment,fully,5732593.0
1470.0,2,2,4,9,15,0,tier2,apartment,fully,6880844.0
629.0,5,4,10,19,26,0,metro,apartment,fully,6146937.0
1362.0,2,2,21,13,21,0,tier2,independent_house,unfurnished,5285134.0
3008.0,1,1,19,6,18,3,tier3,apartment,unfurnished,6245106.0
1827.0,1,1,20,15,29,3,tier2,apartment,unfurnished,6536632.0
4431.0,3,4,20,10,15,3,tier1,apartment,semi,25000000.0
4055.0,3,3,40,4,17,0,tier3,apartment,fully,8957332.0
4072.0,4,5,8,20,26,2,tier1,independent_house,fully,25000000.0
3378.0,3,3,19,19,21,3,tier2,studio,semi,10711403.0
3278.0,1,1,25,11,20,2,tier2,apartment,unfurnished,10854621.0
2489.0,2,3,11,0,11,3,tier2,independent_house,semi,15644971.0
4461.0,3,2,7,8,13,2,tier1,independent_house,fully,25000000.0
791.0,2,3,1,10,19,0,metro,studio,semi,5058860.0
3363.0,4,3,13,19,26,1,metro,apartment,unfurnished,25000000.0
975.0,5,5,10,15,18,1,tier1,apartment,unfurnished,6310959.0
1790.0,2,2,8,4,10,0,tier1,villa,semi,18005193.0
1448.0,3,3,11,10,16,2,tier2,independent_house,semi,9978447.0
2864.0,5,4,28,3,8,3,tier1,independent_house,fully,25000000.0
3627.0,2,2,33,9,22,0,tier2,villa,fully,22365445.0
727.0,3,3,21,11,17,1,tier3,apartment,unfurnished,1627097.0
2866.0,2,3,2,10,19,2,metro,independent_house,unfurnished,25000000.0
1308.0,4,5,30,8,9,1,tier2,independent_house,unfurnished,5125864.0
715.0,4,4,6,9,14,0,tier2,apartment,unfurnished,3081189.0
2111.0,1,1,2,16,29,0,tier1,independent_house,semi,18450195.0
2783.0,1,1,23,10,23,0,metro,apartment,unfurnished,14488940.0
1227.0,1,1,17,0,14,3,tier2,villa,unfurnished,7377732.0
1998.0,1,1,12,15,16,1,tier3,villa,fully,9592987.0
4309.0,1,1,39,12,25,3,tier2,independent_house,unfurnished,18258247.0
1821.0,4,5,3,14,18,2,tier3,studio,fully,4381380.0
4481.0,5,4,2,14,15,1,tier3,apartment,unfurnished,14874838.0
3820.0,3,3,24,3,5,3,tier1,apartment,unfurnished,21000770.0
1920.0,5,5,17,20,30,1,tier2,apartment,unfurnished,8279221.0
2764.0,4,4,32,20,29,0,tier1,apartment,unfurnished,13151245.0
3307.0,5,5,1,3,12,3,tier3,apartment,unfurnished,11365673.0
2305.0,4,5,17,4,17,2,metro,apartment,fully,23642427.0
2071.0,1,1,6,5,7,1,tier1,apartment,fully,13305504.0
1751.0,3,3,1,20,22,2,tier3,apartment,unfurnished,5421041.0
971.0,3,2,18,19,30,3,tier1,apartment,unfurnished,6216067.0
502.0,4,4,30,5,14,1,tier2,independent_house,unfurnished,2347386.0
1781.0,4,3,6,13,24,3,tier1,apartment,fully,12494022.0
3662.0,1,2,34,5,13,3,tier3,villa,unfurnished,13101024.0
1356.0,4,4,21,0,3,3,tier3,studio,unfurnished,3005540.0
1136.0,5,4,19,4,12,0,tier1,villa,fully,13067184.0
1745.0,1,1,37,1,15,0,tier2,apartment,fully,5988913.0
2855.0,3,3,13,17,19,0,tier1,apartment,semi,14000858.0
1281.0,5,5,8,16,18,2,tier2,villa,unfurnished,8929997.0
1303.0,1,1,32,3,8,1,tier2,villa,unfurnished,6106586.0
860.0,1,1,4,11,18,3,tier2,apartment,unfurnished,3651588.0
1762.0,5,4,35,4,13,0,metro,apartment,semi,14390790.0
1291.0,1,1,33,11,14,1,metro,villa,fully,13193193.0
3807.0,4,4,40,18,30,1,tier2,apartment,unfurnished,14064728.0
4113.0,5,5,18,18,21,3,tier2,villa,fully,25000000.0
1919.0,3,2,25,17,20,0,tier1,apartment,semi,9707385.0
749.0,3,2,36,5,19,1,metro,apartment,fully,5824412.0
758.0,3,3,5,4,10,3,tier1,independent_house,unfurnished,7172876.0
1731.0,2,3,12,3,12,3,tier3,apartment,unfurnished,4981160.0
2300.0,2,3,19,2,9,3,metro,villa,unfurnished,25000000.0
2566.0,3,2,25,12,16,2,tier1,apartment,semi,15247133.0
1646.0,5,5,27,13,21,0,tier3,apartment,unfurnished,3651292.0
1853.0,5,5,37,18,29,0,metro,studio,unfurnished,8475994.0
1563.0,5,5,20,1,2,1,tier2,apartment,fully,7140652.0
2522.0,1,1,7,5,18,1,tier1,apartment,semi,14333043.0
3257.0,2,1,7,15,18,2,tier3,studio,semi,7945523.0
578.0,4,5,32,14,27,0,tier2,independent_house,semi,2674492.0
2362.0,3,2,18,8,22,2,tier3,independent_house,semi,8837064.0
3059.0,2,1,25,3,17,1,metro,apartment,semi,21074868.0
3157.0,2,1,23,10,20,0,tier1,apartment,unfurnished,16780824.0
2710.0,1,2,33,3,16,3,tier2,villa,unfurnished,13204920.0
2553.0,2,3,8,11,24,1,metro,apartment,semi,24160268.0
3191.0,3,2,6,18,27,0,metro,apartment,unfurnished,25000000.0
1951.0,3,4,30,4,17,1,metro,independent_house,semi,18545088.0
2725.0,3,4,17,2,7,3,tier3,apartment,semi,7997952.0
1709.0,2,2,33,15,27,3,tier2,apartment,unfurnished,5492674.0
2195.0,2,2,5,0,13,0,tier2,apartment,fully,10324696.0
908.0,5,4,11,20,29,2,tier2,apartment,semi,4317912.0
1835.0,3,2,39,16,18,2,tier1,villa,semi,13942236.0
982.0,2,3,34,8,11,3,tier1,independent_house,fully,7303298.0
1328.0,4,3,2,7,10,3,tier1,apartment,unfurnished,8037019.0
2119.0,3,3,33,8,16,2,tier2,apartment,unfurnished,7095473.0
2450.0,3,3,2,8,15,2,metro,villa,unfurnished,25000000.0
4262.0,2,1,4,17,29,1,tier3,apartment,semi,12880848.0
506.0,4,5,36,16,20,3,tier2,villa,unfurnished,3024076.0
4084.0,1,2,5,4,7,3,tier1,studio,fully,20704185.0
1745.0,5,5,12,3,12,3,tier2,villa,unfurnished,12260992.0
3369.0,3,3,5,11,13,3,metro,apartment,semi,25000000.0
3179.0,3,2,24,13,26,2,tier3,studio,semi,6143001.0
4380.0,2,1,2,15,17,3,tier3,apartment,unfurnished,15092299.0
845.0,3,3,11,6,13,3,tier3,studio,semi,2001941.0
4365.0,4,5,13,10,24,0,tier1,villa,semi,25000000.0
657.0,3,2,26,2,10,0,metro,villa,fully,7603336.0
3996.0,1,2,20,9,21,3,metro,studio,semi,20727485.0
3073.0,3,2,7,14,20,1,metro,villa,semi,25000000.0
2375.0,2,3,19,6,17,3,metro,apartment,semi,20944140.0
2030.0,1,1,18,6,16,1,metro,apartment,semi,14972356.0
783.0,5,5,14,9,17,1,tier3,independent_house,unfurnished,2753546.0
3687.0,2,2,21,18,20,3,metro,villa,semi,25000000.0
3384.0,3,3,13,12,26,2,metro,apartment,unfurnished,25000000.0
4242.0,1,1,13,19,20,2,tier2,independent_house,semi,23401020.0
3394.0,2,2,32,1,6,1,tier2,villa,unfurnished,16458895.0
4323.0,2,3,10,17,26,2,tier2,apartment,fully,19689904.0
4035.0,1,1,13,0,11,1,tier2,apartment,unfurnished,17222453.0
2144.0,5,5,5,6,14,3,tier3,apartment,unfurnished,7595155.0
3285.0,2,2,28,8,14,1,tier2,apartment,unfurnished,12217819.0
1483.0,3,4,28,4,10,0,tier1,apartment,unfurnished,6172018.0
3660.0,3,4,27,20,30,2,tier2,apartment,unfurnished,12975712.0
2895.0,3,2,6,18,23,3,tier1,apartment,semi,19193133.0
2205.0,3,2,18,11,23,3,tier1,apartment,unfurnished,13391066.0
2975.0,3,4,11,9,10,0,tier1,independent_house,unfurnished,24783915.0
1536.0,1,1,31,15,25,3,metro,apartment,unfurnished,10360638.0
2951.0,4,4,13,14,24,1,tier2,studio,unfurnished,8497734.0
2346.0,1,2,17,10,20,3,tier1,studio,fully,10453411.0
1719.0,3,3,18,17,23,2,metro,villa,unfurnished,22623417.0
4399.0,2,1,31,4,14,3,metro,studio,fully,25000000.0
661.0,3,2,28,5,12,1,tier2,independent_house,semi,3363858.0
3506.0,1,2,33,0,9,2,tier1,apartment,semi,16948508.0
1261.0,4,5,17,2,15,2,tier2,independent_house,fully,8051081.0
1312.0,3,3,33,4,14,0,tier3,apartment,unfurnished,2839753.0
1033.0,1,1,35,13,24,3,metro,independent_house,fully,10671733.0
819.0,1,2,21,17,30,0,tier2,villa,semi,4959484.0
907.0,3,4,27,12,16,3,tier1,apartment,unfurnished,4843724.0
3813.0,4,4,37,9,18,0,metro,apartment,fully,25000000.0
4197.0,3,3,34,5,15,0,tier2,studio,unfurnished,9826479.0
2797.0,4,5,11,2,12,1,tier3,apartment,fully,8446687.0
456.0,4,5,29,12,14,0,tier1,apartment,fully,2436740.0
3944.0,5,5,18,2,13,0,tier2,apartment,unfurnished,16299835.0
2867.0,5,5,6,16,19,0,tier1,villa,unfurnished,25000000.0
2535.0,5,4,15,8,14,1,tier2,independent_house,fully,17579198.0
4284.0,4,5,40,7,17,1,tier2,independent_house,unfurnished,18042297.0
2080.0,3,2,39,0,4,0,tier2,apartment,semi,6972144.0
1876.0,3,2,32,5,7,0,tier2,apartment,unfurnished,6334329.0
3597.0,4,4,40,0,10,2,metro,apartment,unfurnished,24270359.0
2561.0,1,1,23,15,19,1,tier2,villa,semi,14346031.0
3339.0,4,4,31,10,22,3,tier2,independent_house,semi,18430938.0
3252.0,3,4,6,16,29,3,tier2,independent_house,semi,22500397.0
3841.0,3,4,12,11,16,0,metro,apartment,semi,25000000.0
1700.0,5,5,7,20,30,3,tier1,villa,unfurnished,21250619.0
695.0,4,4,38,16,20,2,tier1,apartment,semi,4225965.0
2358.0,5,5,25,3,17,3,metro,villa,unfurnished,25000000.0
3054.0,5,4,38,2,6,1,metro,villa,unfurnished,25000000.0
3750.0,5,5,17,18,30,0,tier1,independent_house,unfurnished,25000000.0
1494.0,2,1,16,5,17,3,tier2,villa,semi,9953318.0
3455.0,1,1,27,16,21,2,metro,studio,unfurnished,17117561.0
3812.0,2,3,23,13,25,0,tier2,apartment,unfurnished,13951983.0
3714.0,4,5,15,14,23,0,tier1,apartment,semi,21027964.0
3713.0,5,5,13,5,15,0,tier2,apartment,unfurnished,14086236.0
4448.0,5,4,21,6,12,1,tier1,villa,fully,25000000.0
3110.0,4,5,3,11,15,1,tier1,villa,unfurnished,25000000.0
1918.0,4,5,7,0,10,1,tier2,villa,unfurnished,12177244.0
2189.0,5,5,1,6,7,3,tier3,independent_house,fully,11129977.0
3463.0,4,3,6,10,15,3,tier1,apartment,semi,24858121.0
1369.0,1,1,8,4,6,2,tier1,independent_house,fully,11224895.0
2871.0,3,3,3,6,7,2,tier2,independent_house,semi,15050620.0
2748.0,2,3,2,20,21,3,tier2,apartment,unfurnished,11265215.0
3133.0,4,5,33,6,8,1,metro,apartment,semi,23423402.0
2127.0,4,3,7,18,30,2,tier1,apartment,semi,15427306.0
3433.0,2,1,22,19,30,2,tier1,apartment,semi,20248469.0
692.0,2,3,4,14,28,1,tier3,independent_house,unfurnished,2711786.0
3473.0,1,1,38,3,5,3,tier1,studio,unfurnished,10871777.0
3728.0,2,2,9,4,18,0,tier1,villa,unfurnished,25000000.0
4031.0,5,4,30,19,28,0,tier3,apartment,fully,11192971.0
4183.0,4,4,26,0,12,1,tier1,independent_house,unfurnished,25000000.0
1832.0,5,5,31,10,23,3,metro,independent_house,fully,23138158.0
590.0,5,4,25,12,16,1,metro,apartment,unfurnished,4635906.0
3079.0,5,5,20,17,28,0,metro,independent_house,semi,25000000.0
769.0,1,1,31,18,28,3,metro,apartment,unfurnished,4866791.0
1549.0,2,1,33,5,11,0,tier1,apartment,semi,8038231.0
3280.0,1,2,15,10,17,0,tier2,apartment,fully,15476580.0
2837.0,1,2,38,13,16,3,tier2,apartment,semi,9360679.0
2887.0,2,2,40,20,23,1,metro,independent_house,unfurnished,23641912.0
3479.0,2,1,29,11,24,0,tier2,apartment,semi,11121379.0
1075.0,1,1,38,2,13,1,metro,apartment,unfurnished,6622353.0
3643.0,5,5,4,19,27,2,tier3,apartment,semi,13576941.0
2804.0,3,3,22,10,20,3,metro,apartment,semi,22561470.0
2122.0,4,4,26,3,9,0,tier2,apartment,unfurnished,7869058.0
2301.0,4,5,38,3,7,1,tier1,apartment,semi,11767238.0
2485.0,5,4,4,4,18,2,tier2,independent_house,semi,17738125.0
2656.0,1,1,33,15,29,2,tier1,apartment,unfurnished,12781206.0
1768.0,2,1,3,19,23,2,tier2,independent_house,unfurnished,10709069.0
1314.0,2,1,14,9,21,1,metro,apartment,semi,10689541.0
1093.0,3,4,28,2,9,3,tier3,independent_house,fully,4407438.0
1796.0,3,4,11,18,28,0,tier1,independent_house,semi,16220972.0
1468.0,4,4,34,13,15,3,tier2,apartment,semi,5377285.0
2516.0,3,4,38,11,18,3,tier2,apartment,unfurnished,8241265.0
4139.0,2,1,6,1,3,2,tier3,studio,unfurnished,7465632.0
843.0,3,2,10,20,30,1,metro,villa,unfurnished,11553931.0
1666.0,5,5,3,1,7,1,tier1,villa,unfurnished,19660694.0
601.0,3,3,29,12,16,1,tier1,apartment,unfurnished,2904364.0
4396.0,3,3,36,12,22,0,tier1,apartment,unfurnished,19731495.0
3273.0,1,2,24,10,24,0,tier2,villa,semi,18001465.0
1390.0,1,1,5,11,16,2,tier3,independent_house,semi,5343631.0
2098.0,2,3,7,8,19,2,tier3,apartment,unfurnished,5936087.0
3364.0,1,2,1,12,22,1,tier1,independent_house,semi,25000000.0
4326.0,3,3,20,7,14,1,tier2,independent_house,unfurnished,21408908.0
2753.0,5,5,29,9,21,0,tier3,apartment,unfurnished,6049604.0
1510.0,3,2,6,14,16,3,tier3,apartment,fully,5431953.0
3257.0,4,3,34,15,28,3,metro,apartment,semi,25000000.0
3211.0,5,4,10,3,9,0,tier1,apartment,unfurnished,19061405.0
3040.0,4,5,21,20,21,1,tier2,villa,unfurnished,18697796.0
588.0,4,3,27,2,16,2,tier1,apartment,semi,3349165.0
3297.0,4,3,22,5,16,0,tier1,apartment,unfurnished,19156904.0
480.0,2,1,19,7,19,0,tier3,independent_house,fully,1692365.0
4112.0,3,2,13,6,9,3,tier3,villa,semi,20992861.0
4016.0,2,1,17,7,18,0,tier3,villa,unfurnished,14542270.0
2710.0,4,3,9,6,16,2,tier2,villa,semi,21944372.0
3048.0,3,4,12,9,22,3,tier1,apartment,semi,21911227.0
678.0,5,5,30,16,22,2,tier1,independent_house,semi,5783818.0
3985.0,1,1,36,17,30,1,tier1,apartment,fully,21756425.0
1510.0,1,2,34,7,17,0,tier2,apartment,fully,5187702.0
1474.0,4,4,13,5,9,2,tier1,apartment,unfurnished,9939716.0
3303.0,4,5,13,14,17,1,tier2,villa,unfurnished,24647733.0
4249.0,4,5,2,1,14,3,tier1,villa,unfurnished,25000000.0
2425.0,2,1,11,9,19,2,tier2,apartment,semi,10033921.0
2480.0,1,1,24,4,6,0,tier1,independent_house,semi,14897010.0
2649.0,2,3,10,12,14,1,tier1,independent_house,unfurnished,22112796.0
1593.0,3,2,30,1,13,2,metro,apartment,fully,11207758.0
2845.0,3,3,2,17,20,2,metro,independent_house,unfurnished,25000000.0
4340.0,5,5,16,5,9,2,tier3,apartment,fully,12980339.0
1968.0,5,4,11,10,19,0,tier1,studio,fully,8906837.0
3569.0,4,3,20,12,25,0,metro,apartment,unfurnished,25000000.0
3572.0,1,1,1,9,14,0,tier2,apartment,unfurnished,12975728.0
3888.0,1,2,17,9,19,2,tier2,apartment,unfurnished,12347399.0
3366.0,3,4,32,5,15,0,metro,apartment,fully,24789491.0
4177.0,4,4,35,16,25,3,tier1,independent_house,unfurnished,25000000.0
3328.0,4,3,10,10,20,1,metro,villa,fully,25000000.0
4402.0,2,1,17,4,8,1,tier2,apartment,semi,16611465.0
3332.0,1,1,28,5,14,0,tier1,villa,semi,25000000.0
3831.0,2,1,19,9,10,1,metro,independent_house,fully,25000000.0
4050.0,4,4,22,17,28,3,metro,independent_house,semi,25000000.0
4431.0,5,5,14,20,30,0,tier2,villa,semi,25000000.0
2841.0,5,4,34,8,20,2,metro,apartment,semi,25000000.0
3311.0,3,3,25,8,9,0,tier2,apartment,unfurnished,11151552.0
4364.0,1,2,39,2,15,0,metro,independent_house,unfurnished,25000000.0
1958.0,5,5,31,11,18,2,tier2,independent_house,unfurnished,9565676.0
888.0,1,2,15,5,7,2,tier1,villa,semi,8419182.0
4025.0,2,3,13,17,25,2,tier1,independent_house,unfurnished,25000000.0
2991.0,5,5,3,11,20,0,metro,apartment,semi,25000000.0
2156.0,3,2,25,4,10,0,tier2,independent_house,unfurnished,11834272.0
3339.0,1,2,30,19,30,1,tier3,apartment,semi,6511947.0
533.0,3,3,14,17,25,0,metro,apartment,fully,4510170.0
2356.0,1,1,0,6,10,3,metro,villa,semi,25000000.0
1488.0,2,1,33,2,11,1,tier3,apartment,fully,3450745.0
1581.0,5,5,9,5,9,2,tier1,studio,unfurnished,8287422.0
4374.0,2,1,23,7,9,0,metro,apartment,unfurnished,25000000.0
2655.0,5,4,2,8,12,2,metro,independent_house,semi,25000000.0
975.0,3,2,2,17,30,0,tier2,independent_house,unfurnished,6449085.0
1895.0,4,4,36,20,29,1,tier2,independent_house,semi,9303676.0
1394.0,4,3,27,15,20,1,tier2,studio,fully,3735872.0
4127.0,3,3,0,17,23,0,tier3,apartment,unfurnished,11215282.0
1594.0,1,1,4,2,15,0,tier1,apartment,fully,12074878.0
1862.0,5,5,20,3,13,3,tier1,apartment,unfurnished,10104542.0
1770.0,3,4,27,19,30,1,tier1,apartment,semi,10011238.0
1120.0,4,4,17,12,21,2,tier1,independent_house,unfurnished,7146306.0
3598.0,3,3,35,4,18,2,metro,villa,semi,25000000.0
2763.0,4,3,26,16,26,2,metro,apartment,unfurnished,22220975.0
2191.0,2,1,25,3,9,2,tier1,apartment,fully,12888437.0
2023.0,5,5,11,16,20,3,tier2,villa,fully,16604597.0
3133.0,2,2,27,18,19,2,metro,independent_house,semi,25000000.0
793.0,4,3,35,10,21,1,tier1,apartment,semi,3447782.0
4220.0,3,3,2,13,27,1,tier2,independent_house,semi,25000000.0
2715.0,3,2,30,15,25,3,tier2,villa,semi,16402611.0
1333.0,1,1,36,18,25,1,tier2,independent_house,semi,5019365.0
2605.0,2,2,17,12,14,2,tier2,apartment,semi,10755099.0
3893.0,1,1,31,6,16,3,tier2,villa,fully,24638317.0
1110.0,3,3,14,4,7,0,metro,apartment,semi,9046300.0
2547.0,4,5,7,7,16,0,tier1,apartment,unfurnished,15677007.0
2850.0,3,2,33,1,6,0,tier2,independent_house,fully,14105449.0
3721.0,4,3,12,14,27,0,metro,villa,unfurnished,25000000.0
2726.0,2,2,31,7,21,2,metro,apartment,unfurnished,18175082.0
3419.0,2,3,12,14,18,2,metro,independent_house,fully,25000000.0
3571.0,3,4,16,1,6,1,tier1,apartment,unfurnished,21661634.0
4053.0,2,3,28,6,19,0,tier1,villa,unfurnished,25000000.0
1882.0,5,4,13,8,9,2,metro,studio,semi,12673870.0
3285.0,5,5,33,1,9,0,tier2,villa,fully,21630392.0
1419.0,3,4,1,17,19,2,tier3,independent_house,unfurnished,6014930.0
3861.0,4,4,0,12,19,3,metro,villa,semi,25000000.0
4300.0,1,1,3,17,18,1,tier3,independent_house,unfurnished,15020493.0
1606.0,1,1,10,16,18,1,metro,independent_house,semi,18761982.0
2700.0,2,2,2,0,6,2,tier3,independent_house,unfurnished,11486970.0
3771.0,2,3,15,18,19,0,tier3,apartment,unfurnished,7877047.0
511.0,2,1,1,1,13,2,metro,independent_house,fully,7858815.0
3290.0,3,3,31,18,27,1,tier2,apartment,semi,12991450.0
3764.0,4,5,6,14,21,1,tier3,studio,fully,9642844.0
3972.0,3,3,39,17,24,0,tier3,apartment,fully,8872976.0
1206.0,3,4,35,10,22,3,tier3,apartment,fully,3231323.0
3504.0,1,1,28,3,15,1,tier2,independent_house,semi,15534592.0
3622.0,2,1,32,3,4,0,metro,apartment,unfurnished,22123256.0
411.0,5,5,31,2,12,3,tier2,apartment,fully,1580974.0
3291.0,5,4,34,16,23,3,tier2,independent_house,semi,15162028.0
2967.0,1,1,22,11,22,2,tier2,apartment,unfurnished,12330328.0
4372.0,1,1,25,4,16,0,tier1,apartment,unfurnished,20360209.0
576.0,5,5,19,2,12,3,tier2,villa,unfurnished,4005511.0
4358.0,1,1,25,1,11,0,metro,apartment,semi,25000000.0
2742.0,3,3,15,5,8,0,tier2,apartment,fully,11189267.0
1525.0,5,5,5,15,27,2,metro,apartment,semi,15127678.0
1988.0,4,4,38,18,28,1,tier2,apartment,unfurnished,6420510.0
3542.0,3,3,28,12,16,0,tier2,apartment,unfurnished,11682453.0
4483.0,2,3,28,20,24,2,tier1,apartment,fully,23971608.0
1699.0,4,4,11,8,16,1,tier1,villa,semi,18499822.0
4433.0,4,5,31,6,11,3,tier1,villa,semi,25000000.0
2979.0,5,5,21,14,24,0,tier3,apartment,fully,9068062.0
1187.0,3,3,3,2,8,3,tier2,apartment,fully,6624677.0
2850.0,5,5,39,19,22,2,tier1,independent_house,semi,19975854.0
3687.0,4,4,40,16,22,0,metro,villa,semi,25000000.0
623.0,1,2,35,0,12,2,metro,apartment,unfurnished,4181719.0
723.0,2,2,19,3,15,3,tier1,villa,fully,6837416.0
421.0,4,4,9,13,18,0,tier3,apartment,semi,1069516.0
2738.0,1,1,0,15,27,3,tier2,independent_house,semi,18223322.0
636.0,4,4,30,4,6,1,metro,studio,unfurnished,3171857.0
4221.0,2,2,36,15,29,3,tier3,studio,semi,6731133.0
924.0,2,1,4,9,20,0,tier1,apartment,unfurnished,5760763.0
693.0,3,3,28,14,15,2,tier3,apartment,semi,1751799.0
1456.0,5,5,1,8,18,3,metro,apartment,semi,14143115.0
3529.0,5,5,31,9,16,1,tier2,apartment,fully,16795113.0
4118.0,3,3,1,8,21,0,tier3,apartment,unfurnished,10244889.0
1429.0,1,1,39,3,7,1,tier1,villa,fully,10717164.0
2526.0,5,4,6,3,16,2,tier2,apartment,unfurnished,10011159.0
3572.0,5,5,16,3,16,2,tier3,studio,semi,8427603.0
3667.0,4,4,28,16,20,1,metro,apartment,unfurnished,24872755.0
1026.0,4,5,34,8,15,3,metro,apartment,unfurnished,7759894.0
3837.0,3,3,14,7,16,2,tier2,independent_house,fully,24179524.0
3955.0,1,1,40,17,21,2,tier1,independent_house,unfurnished,24699036.0
3413.0,1,1,0,18,30,3,metro,apartment,fully,25000000.0
2561.0,1,2,19,4,7,3,tier1,villa,unfurnished,19121125.0
2004.0,5,4,40,7,11,1,tier2,apartment,semi,7146865.0
4046.0,1,1,11,8,16,1,tier1,apartment,unfurnished,21568478.0
3941.0,3,3,21,17,24,2,tier1,villa,semi,25000000.0
2524.0,2,2,18,14,15,2,tier2,apartment,fully,10040929.0
3442.0,1,1,16,11,24,1,tier1,villa,semi,25000000.0
2039.0,5,4,31,4,8,2,tier2,apartment,unfurnished,8455647.0
3446.0,1,2,21,8,10,2,tier1,independent_house,fully,25000000.0
766.0,5,4,29,0,8,3,tier3,independent_house,semi,2748546.0
4096.0,4,5,21,14,27,1,tier2,apartment,unfurnished,16290317.0
2513.0,4,4,40,19,20,3,metro,apartment,semi,15058292.0
